Source sentence,Answer sentence
锅炉发生爆炸，爆炸造成受损，领导、负责人赶赴现场，领导、负责人开展工作，原因被-调查，,领导、负责人开展工作是锅炉发生爆炸的无关事件。
锅炉发生爆炸，爆炸造成受损，领导、负责人赶赴现场，领导、负责人开展工作，原因被-调查，,锅炉发生爆炸是领导、负责人赶赴现场的无关事件。
锅炉发生爆炸，未-造成伤亡，领导、负责人赶赴现场，领导、负责人开展工作，原因被-调查，,锅炉发生爆炸是未-造成伤亡的原因事件。
锅炉发生爆炸，未-造成伤亡，领导、负责人赶赴现场，领导、负责人开展工作，原因被-调查，,领导、负责人赶赴现场是未-造成伤亡的后续事件。
锅炉发生爆炸，未-造成伤亡，领导、负责人赶赴现场，领导、负责人开展工作，原因被-调查，,领导、负责人开展工作是领导、负责人赶赴现场的后续事件。
锅炉发生爆炸，未-造成伤亡，领导、负责人赶赴现场，领导、负责人开展工作，原因被-调查，,原因被-调查是领导、负责人开展工作的后续事件。
锅炉发生爆炸，未-造成伤亡，领导、负责人赶赴现场，领导、负责人开展工作，原因被-调查，,未-造成伤亡是领导、负责人开展工作的无关事件。
锅炉发生爆炸，未-造成伤亡，领导、负责人赶赴现场，领导、负责人开展工作，原因被-调查，,锅炉发生爆炸是领导、负责人赶赴现场的无关事件。
锅炉发生爆炸，未-造成伤亡，领导、负责人赶赴现场，领导、负责人开展工作，原因被-调查，,锅炉发生爆炸是领导、负责人赶赴现场的无关事件。
锅炉发生爆炸，未-造成伤亡，领导、负责人赶赴现场，领导、负责人开展工作，原因被-调查，,锅炉发生爆炸是领导、负责人开展工作的无关事件。
公园发生爆炸事故，造成死，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公园发生爆炸事故是造成死的原因事件。
公园发生爆炸事故，造成死，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公安机关接到报警是造成死的后续事件。
公园发生爆炸事故，造成死，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公安机关赶到现场是公安机关接到报警的后续事件。
公园发生爆炸事故，造成死，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公安机关展开工作是公安机关赶到现场的后续事件。
公园发生爆炸事故，造成死，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公安机关接到报警是公园发生爆炸事故的无关事件。
公园发生爆炸事故，造成死，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公园发生爆炸事故是公安机关接到报警的无关事件。
公园发生爆炸事故，造成死，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公安机关接到报警是公园发生爆炸事故的无关事件。
公园发生爆炸事故，造成死，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公园发生爆炸事故是公安机关接到报警的无关事件。
公园发生爆炸事故，造成伤，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公园发生爆炸事故是造成伤的原因事件。
公园发生爆炸事故，造成伤，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公安机关接到报警是造成伤的后续事件。
公园发生爆炸事故，造成伤，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公安机关赶到现场是公安机关接到报警的后续事件。
公园发生爆炸事故，造成伤，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公安机关展开工作是公安机关赶到现场的后续事件。
公园发生爆炸事故，造成伤，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公园发生爆炸事故是公安机关赶到现场的无关事件。
公园发生爆炸事故，造成伤，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公安机关赶到现场是公园发生爆炸事故的无关事件。
公园发生爆炸事故，造成伤，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公园发生爆炸事故是公安机关赶到现场的无关事件。
公园发生爆炸事故，造成伤，公安机关接到报警，公安机关赶到现场，公安机关展开工作，,公安机关赶到现场是造成伤的无关事件。
气罐车发生爆炸，引发火灾，造成死亡，明火扑灭，指挥部组织公安民警和警犬，公安民警和警犬进行搜索，公安民警和警犬发现遗体，搜救人员找到遗骸，政府批准，工作展开，调查组成立，公安机关进行比对，公安机关确认身份，,气罐车发生爆炸是引发火灾的原因事件。
气罐车发生爆炸，引发火灾，造成死亡，明火扑灭，指挥部组织公安民警和警犬，公安民警和警犬进行搜索，公安民警和警犬发现遗体，搜救人员找到遗骸，政府批准，工作展开，调查组成立，公安机关进行比对，公安机关确认身份，,引发火灾是造成死亡的原因事件。
气罐车发生爆炸，引发火灾，造成死亡，明火扑灭，指挥部组织公安民警和警犬，公安民警和警犬进行搜索，公安民警和警犬发现遗体，搜救人员找到遗骸，政府批准，工作展开，调查组成立，公安机关进行比对，公安机关确认身份，,明火扑灭是造成死亡的后续事件。
气罐车发生爆炸，引发火灾，造成死亡，明火扑灭，指挥部组织公安民警和警犬，公安民警和警犬进行搜索，公安民警和警犬发现遗体，搜救人员找到遗骸，政府批准，工作展开，调查组成立，公安机关进行比对，公安机关确认身份，,指挥部组织公安民警和警犬是明火扑灭的后续事件。
气罐车发生爆炸，引发火灾，造成死亡，明火扑灭，指挥部组织公安民警和警犬，公安民警和警犬进行搜索，公安民警和警犬发现遗体，搜救人员找到遗骸，政府批准，工作展开，调查组成立，公安机关进行比对，公安机关确认身份，,公安民警和警犬进行搜索是指挥部组织公安民警和警犬的后续事件。
气罐车发生爆炸，引发火灾，造成死亡，明火扑灭，指挥部组织公安民警和警犬，公安民警和警犬进行搜索，公安民警和警犬发现遗体，搜救人员找到遗骸，政府批准，工作展开，调查组成立，公安机关进行比对，公安机关确认身份，,公安民警和警犬发现遗体是公安民警和警犬进行搜索的后续事件。
气罐车发生爆炸，引发火灾，造成死亡，明火扑灭，指挥部组织公安民警和警犬，公安民警和警犬进行搜索，公安民警和警犬发现遗体，搜救人员找到遗骸，政府批准，工作展开，调查组成立，公安机关进行比对，公安机关确认身份，,搜救人员找到遗骸是公安民警和警犬发现遗体的后续事件。
气罐车发生爆炸，引发火灾，造成死亡，明火扑灭，指挥部组织公安民警和警犬，公安民警和警犬进行搜索，公安民警和警犬发现遗体，搜救人员找到遗骸，政府批准，工作展开，调查组成立，公安机关进行比对，公安机关确认身份，,工作展开是搜救人员找到遗骸的后续事件。
气罐车发生爆炸，引发火灾，造成死亡，明火扑灭，指挥部组织公安民警和警犬，公安民警和警犬进行搜索，公安民警和警犬发现遗体，搜救人员找到遗骸，政府批准，工作展开，调查组成立，公安机关进行比对，公安机关确认身份，,公安机关进行比对是工作展开的后续事件。
气罐车发生爆炸，引发火灾，造成死亡，明火扑灭，指挥部组织公安民警和警犬，公安民警和警犬进行搜索，公安民警和警犬发现遗体，搜救人员找到遗骸，政府批准，工作展开，调查组成立，公安机关进行比对，公安机关确认身份，,公安机关确认身份是公安机关进行比对的后续事件。
气罐车发生爆炸，引发火灾，造成死亡，明火扑灭，指挥部组织公安民警和警犬，公安民警和警犬进行搜索，公安民警和警犬发现遗体，搜救人员找到遗骸，政府批准，工作展开，调查组成立，公安机关进行比对，公安机关确认身份，,指挥部组织公安民警和警犬是造成死亡的无关事件。
